dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
1443632400,28800,Denpasar,-8.652497,115.219117,24.94,24.9,25.0,1010.8,,,88,0.5,0,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-10-01 00:00:00,2015,10
1443636000,28800,Denpasar,-8.652497,115.219117,24.95,24.9,25.0,1010.1,,,86,1.43,88,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2015-10-01 01:00:00,2015,10
1443639600,28800,Denpasar,-8.652497,115.219117,24.95,24.9,25.0,1010.8,,,88,0.5,0,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-10-01 02:00:00,2015,10
1443643200,28800,Denpasar,-8.652497,115.219117,24.9,24.9,24.9,1010.2,,,89,1.46,107,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2015-10-01 03:00:00,2015,10
1443646800,28800,Denpasar,-8.652497,115.219117,24.9,24.9,24.9,1010.2,,,89,1.32,121,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2015-10-01 04:00:00,2015,10
1443650400,28800,Denpasar,-8.652497,115.219117,24.94,24.9,25.0,1010.8,,,88,0.5,0,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-10-01 05:00:00,2015,10
1443654000,28800,Denpasar,-8.652497,115.219117,25.61,25.0,26.0,1011.9,,,88,0.5,0,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2015-10-01 06:00:00,2015,10
1443657600,28800,Denpasar,-8.652497,115.219117,26.5,26.0,27.0,1011.8,,,84,2.1,160,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-10-01 07:00:00,2015,10
1443661200,28800,Denpasar,-8.652497,115.219117,26.79,26.0,28.0,1012.9,,,74,2.1,280,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-10-01 08:00:00,2015,10
1443664800,28800,Denpasar,-8.652497,115.219117,29.24,29.0,29.4,1011.9,,,70,2.1,300,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-10-01 09:00:00,2015,10
1443668400,28800,Denpasar,-8.652497,115.219117,28.7,28.0,29.4,1011.8,,,67,5.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2015-10-01 10:00:00,2015,10
1443672000,28800,Denpasar,-8.652497,115.219117,29.24,29.0,29.4,1010.8,,,70,4.6,160,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-10-01 11:00:00,2015,10
1443675600,28800,Denpasar,-8.652497,115.219117,28.24,28.0,28.4,1010.2,,,74,5.1,170,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-10-01 12:00:00,2015,10
1443679200,28800,Denpasar,-8.652497,115.219117,28.7,28.4,29.0,1009.6,,,72,4.1,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-10-01 13:00:00,2015,10
1443682800,28800,Denpasar,-8.652497,115.219117,28.24,28.0,28.4,1009.1,,,74,5.7,160,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-10-01 14:00:00,2015,10
1443686400,28800,Denpasar,-8.652497,115.219117,27.88,27.8,28.0,1009.1,,,74,5.1,160,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-10-01 15:00:00,2015,10
1443690000,28800,Denpasar,-8.652497,115.219117,27.9,27.8,28.0,1008.7,,,72,4.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2015-10-01 16:00:00,2015,10
1443693600,28800,Denpasar,-8.652497,115.219117,27.48,27.0,27.8,1009.1,,,74,4.6,150,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2015-10-01 17:00:00,2015,10
1443697200,28800,Denpasar,-8.652497,115.219117,25.82,25.7,26.0,1010.2,,,83,3.6,150,,,,,,,,,,,,,1,800,Clear,sky is clear,01n,2015-10-01 18:00:00,2015,10
1443700800,28800,Denpasar,-8.652497,115.219117,25.85,25.7,26.0,1010.8,,,83,3.1,160,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2015-10-01 19:00:00,2015,10
1443704400,28800,Denpasar,-8.652497,115.219117,25.82,25.7,26.0,1011.9,,,83,2.6,170,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2015-10-01 20:00:00,2015,10
1443708000,28800,Denpasar,-8.652497,115.219117,24.94,24.9,25.0,1011.9,,,88,2.6,170,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2015-10-01 21:00:00,2015,10
1443711600,28800,Denpasar,-8.652497,115.219117,24.97,24.9,25.0,1012.1,,,89,1.0,200,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2015-10-01 22:00:00,2015,10
1443715200,28800,Denpasar,-8.652497,115.219117,24.9,24.9,24.9,1012.1,,,89,1.0,200,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2015-10-01 23:00:00,2015,10
