dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
823107600,28800,Denpasar,-8.652497,115.219117,26.62,26.62,26.62,1011.0,,,86,2.46,259,,,,,,,,,,,,,99,804,Clouds,overcast clouds,04n,1996-02-01 00:00:00,1996,2
823111200,28800,Denpasar,-8.652497,115.219117,26.77,26.77,26.77,1010.0,,,85,2.05,247,,,,,,,,,,,,,97,804,Clouds,overcast clouds,04n,1996-02-01 01:00:00,1996,2
823114800,28800,Denpasar,-8.652497,115.219117,26.83,26.83,26.83,1009.0,,,85,1.27,239,,,,,,,,,,,,,97,804,Clouds,overcast clouds,04n,1996-02-01 02:00:00,1996,2
823118400,28800,Denpasar,-8.652497,115.219117,26.92,26.92,26.92,1009.0,,,84,1.32,235,,,,,,,,,,,,,88,804,Clouds,overcast clouds,04n,1996-02-01 03:00:00,1996,2
823122000,28800,Denpasar,-8.652497,115.219117,26.79,26.79,26.79,1009.0,,,85,0.76,239,,,,,,,,,,,,,79,803,Clouds,broken clouds,04n,1996-02-01 04:00:00,1996,2
823125600,28800,Denpasar,-8.652497,115.219117,26.68,26.68,26.68,1010.0,,,84,0.68,228,0.29,,,,,,,,,,,,91,500,Rain,light rain,10n,1996-02-01 05:00:00,1996,2
823129200,28800,Denpasar,-8.652497,115.219117,26.37,26.37,26.37,1010.0,,,85,0.27,250,0.29,,,,,,,,,,,,95,500,Rain,light rain,10d,1996-02-01 06:00:00,1996,2
823132800,28800,Denpasar,-8.652497,115.219117,25.87,25.87,25.87,1011.0,,,88,1.64,255,1.17,,,,,,,,,,,,97,501,Rain,moderate rain,10d,1996-02-01 07:00:00,1996,2
823136400,28800,Denpasar,-8.652497,115.219117,25.51,25.51,25.51,1013.0,,,89,2.71,263,3.4,,,,,,,,,,,,97,501,Rain,moderate rain,10d,1996-02-01 08:00:00,1996,2
823140000,28800,Denpasar,-8.652497,115.219117,25.64,25.64,25.64,1012.0,,,88,2.05,194,2.23,,,,,,,,,,,,99,501,Rain,moderate rain,10d,1996-02-01 09:00:00,1996,2
823143600,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1012.0,,,87,2.12,154,,,,,,,,,,,,,99,804,Clouds,overcast clouds,04d,1996-02-01 10:00:00,1996,2
823147200,28800,Denpasar,-8.652497,115.219117,26.24,26.24,26.24,1012.0,,,86,1.71,178,,,,,,,,,,,,,100,804,Clouds,overcast clouds,04d,1996-02-01 11:00:00,1996,2
823150800,28800,Denpasar,-8.652497,115.219117,32.8,32.8,32.8,1008.6,,,62,1.5,240,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1996-02-01 12:00:00,1996,2
823154400,28800,Denpasar,-8.652497,115.219117,32.8,32.8,32.8,1008.6,,,62,1.5,240,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1996-02-01 13:00:00,1996,2
823158000,28800,Denpasar,-8.652497,115.219117,32.8,32.8,32.8,1008.6,,,62,1.5,240,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1996-02-01 14:00:00,1996,2
823161600,28800,Denpasar,-8.652497,115.219117,27.07,27.07,27.07,1008.0,,,83,1.69,173,,,,,,,,,,,,,99,804,Clouds,overcast clouds,04d,1996-02-01 15:00:00,1996,2
823165200,28800,Denpasar,-8.652497,115.219117,27.36,27.36,27.36,1008.0,,,82,0.96,198,,,,,,,,,,,,,99,804,Clouds,overcast clouds,04d,1996-02-01 16:00:00,1996,2
823168800,28800,Denpasar,-8.652497,115.219117,27.46,27.46,27.46,1008.0,,,81,1.24,235,,,,,,,,,,,,,95,804,Clouds,overcast clouds,04d,1996-02-01 17:00:00,1996,2
823172400,28800,Denpasar,-8.652497,115.219117,27.57,27.57,27.57,1009.0,,,80,0.84,234,,,,,,,,,,,,,96,804,Clouds,overcast clouds,04n,1996-02-01 18:00:00,1996,2
823176000,28800,Denpasar,-8.652497,115.219117,27.63,27.63,27.63,1010.0,,,80,0.32,149,,,,,,,,,,,,,96,804,Clouds,overcast clouds,04n,1996-02-01 19:00:00,1996,2
823179600,28800,Denpasar,-8.652497,115.219117,27.78,27.78,27.78,1011.0,,,80,0.52,74,,,,,,,,,,,,,99,804,Clouds,overcast clouds,04n,1996-02-01 20:00:00,1996,2
823183200,28800,Denpasar,-8.652497,115.219117,27.78,27.78,27.78,1011.0,,,80,0.95,73,,,,,,,,,,,,,98,804,Clouds,overcast clouds,04n,1996-02-01 21:00:00,1996,2
823186800,28800,Denpasar,-8.652497,115.219117,27.73,27.73,27.73,1011.0,,,80,1.06,88,,,,,,,,,,,,,98,804,Clouds,overcast clouds,04n,1996-02-01 22:00:00,1996,2
823190400,28800,Denpasar,-8.652497,115.219117,27.21,27.21,27.21,1011.0,,,83,1.25,67,0.26,,,,,,,,,,,,100,500,Rain,light rain,10n,1996-02-01 23:00:00,1996,2
823194000,28800,Denpasar,-8.652497,115.219117,27.09,27.09,27.09,1011.0,,,84,0.95,62,,,,,,,,,,,,,97,804,Clouds,overcast clouds,04n,1996-02-02 00:00:00,1996,2
823197600,28800,Denpasar,-8.652497,115.219117,26.98,26.98,26.98,1010.0,,,84,0.95,135,,,,,,,,,,,,,97,804,Clouds,overcast clouds,04n,1996-02-02 01:00:00,1996,2
823201200,28800,Denpasar,-8.652497,115.219117,27.11,27.11,27.11,1010.0,,,83,1.44,161,0.8,,,,,,,,,,,,97,500,Rain,light rain,10n,1996-02-02 02:00:00,1996,2
823204800,28800,Denpasar,-8.652497,115.219117,27.16,27.16,27.16,1010.0,,,82,1.02,140,0.81,,,,,,,,,,,,99,500,Rain,light rain,10n,1996-02-02 03:00:00,1996,2
823208400,28800,Denpasar,-8.652497,115.219117,26.81,26.81,26.81,1010.0,,,84,0.81,156,0.48,,,,,,,,,,,,99,500,Rain,light rain,10n,1996-02-02 04:00:00,1996,2
823212000,28800,Denpasar,-8.652497,115.219117,25.89,25.89,25.89,1011.0,,,85,0.63,151,0.56,,,,,,,,,,,,98,500,Rain,light rain,10n,1996-02-02 05:00:00,1996,2
823215600,28800,Denpasar,-8.652497,115.219117,26.6,26.6,26.6,1011.3,,,80,0.61,161,0.99,,,,,,,,,,,,100,500,Rain,light rain,10d,1996-02-02 06:00:00,1996,2
823219200,28800,Denpasar,-8.652497,115.219117,26.6,26.6,26.6,1011.3,,,80,1.48,134,0.98,,,,,,,,,,,,100,500,Rain,light rain,10d,1996-02-02 07:00:00,1996,2
823222800,28800,Denpasar,-8.652497,115.219117,26.6,26.6,26.6,1011.3,,,80,1.9,136,0.84,,,,,,,,,,,,100,500,Rain,light rain,10d,1996-02-02 08:00:00,1996,2
823226400,28800,Denpasar,-8.652497,115.219117,25.87,25.87,25.87,1013.0,,,87,1.34,123,0.34,,,,,,,,,,,,100,500,Rain,light rain,10d,1996-02-02 09:00:00,1996,2
823230000,28800,Denpasar,-8.652497,115.219117,26.1,26.1,26.1,1013.0,,,86,1.14,119,0.11,,,,,,,,,,,,100,500,Rain,light rain,10d,1996-02-02 10:00:00,1996,2
823233600,28800,Denpasar,-8.652497,115.219117,26.06,26.06,26.06,1013.0,,,88,1.17,181,0.14,,,,,,,,,,,,100,500,Rain,light rain,10d,1996-02-02 11:00:00,1996,2
823237200,28800,Denpasar,-8.652497,115.219117,29.6,29.6,29.6,1010.8,,,71,3.1,180,,,,,,,,,,,,,40,500,Rain,light rain,10d,1996-02-02 12:00:00,1996,2
823240800,28800,Denpasar,-8.652497,115.219117,29.6,29.6,29.6,1010.8,,,71,3.1,180,,,,,,,,,,,,,40,500,Rain,light rain,10d,1996-02-02 13:00:00,1996,2
823244400,28800,Denpasar,-8.652497,115.219117,29.6,29.6,29.6,1010.8,,,71,3.1,180,,,,,,,,,,,,,40,500,Rain,light rain,10d,1996-02-02 14:00:00,1996,2
823248000,28800,Denpasar,-8.652497,115.219117,26.75,26.75,26.75,1010.0,,,83,1.45,252,0.32,,,,,,,,,,,,100,500,Rain,light rain,10d,1996-02-02 15:00:00,1996,2
823251600,28800,Denpasar,-8.652497,115.219117,26.64,26.64,26.64,1010.0,,,84,1.59,265,,,,,,,,,,,,,100,804,Clouds,overcast clouds,04d,1996-02-02 16:00:00,1996,2
823255200,28800,Denpasar,-8.652497,115.219117,26.87,26.87,26.87,1010.0,,,82,1.29,293,0.34,,,,,,,,,,,,100,500,Rain,light rain,10d,1996-02-02 17:00:00,1996,2
823258800,28800,Denpasar,-8.652497,115.219117,26.82,26.82,26.82,1010.0,,,83,1.07,285,0.21,,,,,,,,,,,,100,500,Rain,light rain,10n,1996-02-02 18:00:00,1996,2
823262400,28800,Denpasar,-8.652497,115.219117,26.97,26.97,26.97,1011.0,,,82,0.95,256,,,,,,,,,,,,,100,804,Clouds,overcast clouds,04n,1996-02-02 19:00:00,1996,2
823266000,28800,Denpasar,-8.652497,115.219117,27.12,27.12,27.12,1012.0,,,81,1.0,281,,,,,,,,,,,,,100,804,Clouds,overcast clouds,04n,1996-02-02 20:00:00,1996,2
823269600,28800,Denpasar,-8.652497,115.219117,27.25,27.25,27.25,1012.0,,,81,0.98,278,,,,,,,,,,,,,100,804,Clouds,overcast clouds,04n,1996-02-02 21:00:00,1996,2
