,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
257360,1677603600,27.96,27.9,28.0,1009.0,,,88,2.1,110,,,,,,,20,801,2023-03-01 00:00:00,2023,3
257361,1677607200,27.97,27.9,28.0,1008.3,,,87,2.1,40,,,,,,,20,801,2023-03-01 01:00:00,2023,3
257362,1677610800,27.34,27.0,27.9,1008.0,,,94,2.1,360,,,,,,,20,801,2023-03-01 02:00:00,2023,3
257363,1677614400,26.77,26.4,27.0,1008.0,,,88,1.5,20,,,,,,,20,801,2023-03-01 03:00:00,2023,3
257364,1677618000,26.13,26.0,26.4,1008.0,,,94,1.5,20,,,,,,,20,801,2023-03-01 04:00:00,2023,3
257365,1677621600,26.15,26.0,26.4,1008.0,,,88,2.1,10,,,,,,,20,801,2023-03-01 05:00:00,2023,3
257366,1677625200,27.3,27.0,27.8,1009.0,,,83,0.5,0,,,,,,,20,801,2023-03-01 06:00:00,2023,3
257367,1677628800,27.93,27.8,28.0,1010.0,,,83,1.5,360,,,,,,,20,801,2023-03-01 07:00:00,2023,3
257368,1677632400,29.17,27.8,30.0,1010.0,,,79,3.1,90,,,,,,,20,801,2023-03-01 08:00:00,2023,3
257369,1677636000,30.57,30.0,31.5,1010.0,,,74,3.6,90,,,,,,,20,801,2023-03-01 09:00:00,2023,3
257370,1677639600,31.17,31.0,31.5,1009.0,,,66,4.1,110,,,,,,,20,801,2023-03-01 10:00:00,2023,3
257371,1677643200,31.19,31.0,31.5,1009.0,,,74,4.1,110,,,,,,,20,801,2023-03-01 11:00:00,2023,3
257372,1677646800,32.04,32.0,32.1,1008.0,,,70,4.6,110,,,,,,,20,801,2023-03-01 12:00:00,2023,3
257373,1677650400,31.37,31.0,32.1,1007.0,,,74,5.7,110,,,,,,,20,801,2023-03-01 13:00:00,2023,3
257374,1677654000,32.04,32.0,32.1,1007.0,,,66,4.6,110,,,,,,,40,802,2023-03-01 14:00:00,2023,3
257375,1677657600,30.89,30.7,31.0,1007.0,,,74,4.6,300,,,,,,,75,803,2023-03-01 15:00:00,2023,3
257376,1677661200,30.23,30.0,30.7,1007.0,,,79,3.1,290,,,,,,,40,802,2023-03-01 16:00:00,2023,3
257377,1677664800,30.26,30.0,30.7,1007.0,,,79,2.6,230,,,,,,,20,801,2023-03-01 17:00:00,2023,3
257378,1677668400,29.74,29.3,30.0,1007.0,,,79,1.5,210,,,,,,,20,801,2023-03-01 18:00:00,2023,3
257379,1677672000,29.77,29.3,30.0,1008.0,,,79,2.6,190,,,,,,,20,801,2023-03-01 19:00:00,2023,3
257380,1677675600,29.74,29.3,30.0,1009.0,,,79,1.5,170,,,,,,,20,801,2023-03-01 20:00:00,2023,3
257381,1677679200,28.38,28.0,29.0,1010.0,,,88,0.5,0,,,,,,,20,801,2023-03-01 21:00:00,2023,3
257382,1677682800,29.0,29.0,29.0,1010.0,,,79,2.6,320,,,,,,,20,801,2023-03-01 22:00:00,2023,3
257383,1677686400,28.38,28.0,29.0,1010.0,,,83,2.1,340,,,,,,,20,801,2023-03-01 23:00:00,2023,3
257384,1677690000,27.92,27.8,28.0,1009.0,,,83,2.6,320,,,,,,,20,801,2023-03-02 00:00:00,2023,3
257385,1677693600,27.27,27.0,27.8,1008.0,,,88,1.5,320,,,,,,,20,801,2023-03-02 01:00:00,2023,3
257386,1677697200,27.3,27.0,27.8,1008.0,,,78,1.0,360,,,,,,,20,801,2023-03-02 02:00:00,2023,3
257387,1677700800,26.15,26.0,26.4,1008.0,,,88,1.0,0,,,,,,,40,802,2023-03-02 03:00:00,2023,3
257388,1677704400,26.13,26.0,26.4,1008.0,,,83,0.5,0,,,,,,,40,802,2023-03-02 04:00:00,2023,3
257389,1677708000,26.15,26.0,26.4,1008.0,,,83,1.0,0,,,,,,,40,802,2023-03-02 05:00:00,2023,3
257390,1677711600,27.02,26.0,28.7,1008.0,,,88,0.5,0,,,,,,,20,801,2023-03-02 06:00:00,2023,3
257391,1677715200,28.23,28.0,28.7,1009.0,,,78,1.5,110,,,,,,,20,801,2023-03-02 07:00:00,2023,3
257392,1677718800,29.51,28.7,30.0,1010.0,,,74,1.5,60,,,,,,,20,801,2023-03-02 08:00:00,2023,3
257393,1677722400,30.26,30.0,30.7,1009.0,,,70,2.6,120,,,,,,,20,801,2023-03-02 09:00:00,2023,3
257394,1677726000,30.9,30.7,31.0,1009.0,,,70,3.1,100,,,,,,,20,801,2023-03-02 10:00:00,2023,3
257395,1677729600,30.89,30.7,31.0,1009.0,,,70,1.5,0,,,,,,,75,803,2023-03-02 11:00:00,2023,3
