index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id
99653,1114880400,2005-05-01 00:00:00,28800,Denpasar,-8.652497,115.219117,26.6,26.6,26.6,1011.0,,,86,2.29,95,,,,,,,,,,,,,97,804
99654,1114884000,2005-05-01 01:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.1,,,93,1.94,88,,,,,,,,,,,,,95,804
99655,1114887600,2005-05-01 02:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.2,,,94,1.0,70,,,,,,,,,,,,,20,801
99656,1114891200,2005-05-01 03:00:00,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.2,,,94,1.69,91,,,,,,,,,,,,,20,801
99657,1114894800,2005-05-01 04:00:00,28800,Denpasar,-8.652497,115.219117,24.7,24.7,24.7,1010.2,,,94,2.09,83,,,,,,,,,,,,,20,801
99658,1114898400,2005-05-01 05:00:00,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.2,,,94,2.47,76,,,,,,,,,,,,,20,801
99659,1114902000,2005-05-01 06:00:00,28800,Denpasar,-8.652497,115.219117,26.54,26.54,26.54,1011.0,,,86,2.49,75,,,,,,,,,,,,,96,804
99660,1114905600,2005-05-01 07:00:00,28800,Denpasar,-8.652497,115.219117,26.75,26.75,26.75,1011.0,,,85,2.17,85,,,,,,,,,,,,,92,804
99661,1114909200,2005-05-01 08:00:00,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1010.2,,,79,2.0,104,,,,,,,,,,,,,20,801
99662,1114912800,2005-05-01 09:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.8,,,74,2.0,116,,,,,,,,,,,,,20,801
99663,1114916400,2005-05-01 10:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.8,,,74,2.6,80,,,,,,,,,,,,,20,801
99664,1114920000,2005-05-01 11:00:00,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1010.2,,,74,3.1,110,,,,,,,,,,,,,20,801
99665,1114923600,2005-05-01 12:00:00,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1009.1,,,74,3.6,100,,,,,,,,,,,,,20,801
99666,1114927200,2005-05-01 13:00:00,28800,Denpasar,-8.652497,115.219117,30.8,30.8,30.8,1008.1,,,72,3.6,90,,,,,,,,,,,,,20,801
99667,1114930800,2005-05-01 14:00:00,28800,Denpasar,-8.652497,115.219117,27.22,27.22,27.22,1008.0,,,86,2.27,160,,,,,,,,,,,,,93,804
99668,1114934400,2005-05-01 15:00:00,28800,Denpasar,-8.652497,115.219117,27.35,27.35,27.35,1008.0,,,85,2.79,156,,,,,,,,,,,,,95,804
99669,1114938000,2005-05-01 16:00:00,28800,Denpasar,-8.652497,115.219117,30.2,30.2,30.2,1008.1,,,72,2.6,110,,,,,,,,,,,,,20,801
99670,1114941600,2005-05-01 17:00:00,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1008.1,,,79,2.1,140,,,,,,,,,,,,,20,801
99671,1114945200,2005-05-01 18:00:00,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1009.1,,,83,1.0,130,,,,,,,,,,,,,20,801
99672,1114948800,2005-05-01 19:00:00,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1009.1,,,88,1.0,150,,,,,,,,,,,,,20,801
99673,1114952400,2005-05-01 20:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,94,2.82,107,,,,,,,,,,,,,20,801
