dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
1291136400,28800,Denpasar,-8.652497,115.219117,26.66,26.4,27.0,1008.1,,,88,2.11,139,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2010-12-01 00:00:00,2010,12
1291140000,28800,Denpasar,-8.652497,115.219117,26.7,26.4,27.0,1008.1,,,88,1.82,143,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2010-12-01 01:00:00,2010,12
1291143600,28800,Denpasar,-8.652497,115.219117,26.7,26.4,27.0,1008.1,,,88,1.32,137,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2010-12-01 02:00:00,2010,12
1291147200,28800,Denpasar,-8.652497,115.219117,26.1,26.0,26.2,1009.1,,,94,0.92,141,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2010-12-01 03:00:00,2010,12
1291150800,28800,Denpasar,-8.652497,115.219117,26.1,26.0,26.2,1008.3,,,92,0.74,155,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2010-12-01 04:00:00,2010,12
1291154400,28800,Denpasar,-8.652497,115.219117,26.2,26.2,26.2,1008.3,,,92,0.4,143,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2010-12-01 05:00:00,2010,12
1291158000,28800,Denpasar,-8.652497,115.219117,28.6,28.6,28.6,1010.0,,,80,2.1,280,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2010-12-01 06:00:00,2010,12
1291161600,28800,Denpasar,-8.652497,115.219117,28.8,28.6,29.0,1010.2,,,79,2.1,280,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2010-12-01 07:00:00,2010,12
1291165200,28800,Denpasar,-8.652497,115.219117,28.36,28.0,28.6,1010.8,,,83,3.1,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2010-12-01 08:00:00,2010,12
1291168800,28800,Denpasar,-8.652497,115.219117,30.24,30.0,30.4,1010.8,,,70,3.6,280,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2010-12-01 09:00:00,2010,12
1291172400,28800,Denpasar,-8.652497,115.219117,30.4,30.4,30.4,1009.8,,,67,4.1,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2010-12-01 10:00:00,2010,12
1291176000,28800,Denpasar,-8.652497,115.219117,30.66,30.4,31.0,1010.2,,,70,5.1,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2010-12-01 11:00:00,2010,12
1291179600,28800,Denpasar,-8.652497,115.219117,32.5,32.1,33.0,1009.1,,,62,5.1,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2010-12-01 12:00:00,2010,12
1291183200,28800,Denpasar,-8.652497,115.219117,32.05,32.0,32.1,1008.1,,,62,4.1,240,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2010-12-01 13:00:00,2010,12
1291186800,28800,Denpasar,-8.652497,115.219117,32.1,32.1,32.1,1008.0,,,61,4.1,240,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2010-12-01 14:00:00,2010,12
1291190400,28800,Denpasar,-8.652497,115.219117,31.97,31.3,33.0,1007.1,,,52,3.6,200,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2010-12-01 15:00:00,2010,12
1291194000,28800,Denpasar,-8.652497,115.219117,31.15,31.0,31.3,1006.7,,,62,3.6,230,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2010-12-01 16:00:00,2010,12
1291197600,28800,Denpasar,-8.652497,115.219117,31.3,31.3,31.3,1006.7,,,62,3.6,230,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2010-12-01 17:00:00,2010,12
1291201200,28800,Denpasar,-8.652497,115.219117,27.46,27.46,27.46,1008.0,,,84,1.47,202,,,,,,,,,,,,,21,801,Clouds,few clouds,02n,2010-12-01 18:00:00,2010,12
1291204800,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1008.1,,,78,1.0,230,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2010-12-01 19:00:00,2010,12
1291208400,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1009.1,,,78,1.5,250,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2010-12-01 20:00:00,2010,12
1291212000,28800,Denpasar,-8.652497,115.219117,27.22,27.0,27.4,1009.1,,,88,2.1,240,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2010-12-01 21:00:00,2010,12
1291215600,28800,Denpasar,-8.652497,115.219117,27.2,27.0,27.4,1009.2,,,86,0.43,221,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2010-12-01 22:00:00,2010,12
1291219200,28800,Denpasar,-8.652497,115.219117,27.24,27.0,27.4,1009.1,,,88,2.1,330,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2010-12-01 23:00:00,2010,12
1291222800,28800,Denpasar,-8.652497,115.219117,26.58,26.3,27.0,1009.1,,,88,2.1,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2010-12-02 00:00:00,2010,12
1291226400,28800,Denpasar,-8.652497,115.219117,26.15,26.0,26.3,1008.8,,,90,2.1,290,0.33,,,,,,,,,,,,43,500,Rain,light rain,10n,2010-12-02 01:00:00,2010,12
1291230000,28800,Denpasar,-8.652497,115.219117,26.3,26.3,26.3,1008.8,,,90,2.1,290,0.23,,,,,,,,,,,,42,500,Rain,light rain,10n,2010-12-02 02:00:00,2010,12
1291233600,28800,Denpasar,-8.652497,115.219117,25.92,25.92,25.92,1008.0,,,88,0.74,187,0.19,,,,,,,,,,,,42,500,Rain,light rain,10n,2010-12-02 03:00:00,2010,12
1291237200,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1008.1,,,88,2.6,290,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2010-12-02 04:00:00,2010,12
1291240800,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1009.1,,,88,2.1,320,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2010-12-02 05:00:00,2010,12
1291244400,28800,Denpasar,-8.652497,115.219117,27.61,27.0,28.0,1009.1,,,83,2.6,310,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2010-12-02 06:00:00,2010,12
1291248000,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1009.6,,,77,3.6,310,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2010-12-02 07:00:00,2010,12
1291251600,28800,Denpasar,-8.652497,115.219117,28.39,28.0,29.0,1010.8,,,74,4.6,290,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2010-12-02 08:00:00,2010,12
1291255200,28800,Denpasar,-8.652497,115.219117,29.61,29.0,30.0,1010.8,,,74,5.1,300,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2010-12-02 09:00:00,2010,12
1291258800,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.2,,,70,5.7,250,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2010-12-02 10:00:00,2010,12
1291262400,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.2,,,74,5.7,280,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2010-12-02 11:00:00,2010,12
1291266000,28800,Denpasar,-8.652497,115.219117,29.89,29.0,30.6,1010.2,,,70,3.6,280,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2010-12-02 12:00:00,2010,12
