index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
26347,852051600,25.45,25.45,25.45,1013.0,,,90,0.81,261,0.61,,,,,,55,500,1997-01-01 00:00:00,1997,1
26348,852055200,25.68,25.68,25.68,1012.0,,,88,0.7,262,,,,,,,49,802,1997-01-01 01:00:00,1997,1
26349,852058800,25.79,25.79,25.79,1012.0,,,88,0.98,272,,,,,,,38,802,1997-01-01 02:00:00,1997,1
26350,852062400,25.84,25.84,25.84,1011.0,,,88,1.19,289,,,,,,,40,802,1997-01-01 03:00:00,1997,1
26351,852066000,25.4,25.4,25.4,1010.9,,,93,1.23,310,,,0.0,,,,20,801,1997-01-01 04:00:00,1997,1
26352,852069600,25.4,25.4,25.4,1010.9,,,93,0.49,55,,,0.0,,,,20,801,1997-01-01 05:00:00,1997,1
26353,852073200,25.4,25.4,25.4,1010.9,,,93,0.9,8,,,0.0,,,,20,801,1997-01-01 06:00:00,1997,1
26354,852076800,26.88,26.88,26.88,1013.0,,,85,0.84,10,,,,,,,5,800,1997-01-01 07:00:00,1997,1
26355,852080400,27.01,27.01,27.01,1013.0,,,84,0.14,111,,,,,,,9,800,1997-01-01 08:00:00,1997,1
26356,852084000,27.07,27.07,27.07,1013.0,,,84,0.81,206,,,,,,,12,801,1997-01-01 09:00:00,1997,1
26357,852087600,30.4,30.4,30.4,1012.7,,,67,1.5,280,,,0.0,,,,20,801,1997-01-01 10:00:00,1997,1
26358,852091200,30.4,30.4,30.4,1012.7,,,67,1.5,280,,,0.0,,,,20,801,1997-01-01 11:00:00,1997,1
26359,852094800,26.92,26.92,26.92,1012.0,,,87,2.47,233,0.11,,,,,,17,500,1997-01-01 12:00:00,1997,1
26360,852098400,31.8,31.8,31.8,1011.3,,,63,2.6,240,,,0.0,,,,20,801,1997-01-01 13:00:00,1997,1
26361,852102000,31.8,31.8,31.8,1011.3,,,63,2.6,240,,,0.0,,,,20,801,1997-01-01 14:00:00,1997,1
26362,852105600,27.15,27.15,27.15,1010.0,,,86,2.2,188,,,,,,,11,801,1997-01-01 15:00:00,1997,1
26363,852109200,26.77,26.77,26.77,1010.0,,,86,0.88,188,,,,,,,17,801,1997-01-01 16:00:00,1997,1
26364,852112800,27.68,27.68,27.68,1011.0,,,80,1.51,41,,,,,,,20,801,1997-01-01 17:00:00,1997,1
26365,852116400,29.2,29.2,29.2,1011.9,,,74,1.0,180,,,0.0,,,,20,801,1997-01-01 18:00:00,1997,1
26366,852120000,29.2,29.2,29.2,1011.9,,,74,1.0,180,,,0.0,,,,20,801,1997-01-01 19:00:00,1997,1
26367,852123600,29.2,29.2,29.2,1011.9,,,74,1.0,180,,,0.0,,,,20,801,1997-01-01 20:00:00,1997,1
26368,852127200,27.01,27.01,27.01,1014.0,,,83,0.03,277,,,,,,,37,802,1997-01-01 21:00:00,1997,1
26369,852130800,26.7,26.7,26.7,1014.0,,,84,1.48,255,,,,,,,51,803,1997-01-01 22:00:00,1997,1
26370,852134400,26.36,26.36,26.36,1014.0,,,86,1.93,258,0.16,,,,,,56,500,1997-01-01 23:00:00,1997,1
26371,852138000,27.2,27.2,27.2,1011.7,,,86,2.27,266,,,0.0,,,,40,802,1997-01-02 00:00:00,1997,1
26372,852141600,27.2,27.2,27.2,1011.7,,,86,2.48,276,,,0.0,,,,40,802,1997-01-02 01:00:00,1997,1
26373,852145200,27.2,27.2,27.2,1011.7,,,86,2.37,273,,,0.0,,,,40,802,1997-01-02 02:00:00,1997,1
26374,852148800,26.07,26.07,26.07,1012.0,,,89,2.62,279,,,,,,,44,802,1997-01-02 03:00:00,1997,1
26375,852152400,26.0,26.0,26.0,1011.5,,,88,1.5,30,,,0.0,,,,20,211,1997-01-02 04:00:00,1997,1
26376,852156000,26.0,26.0,26.0,1011.5,,,88,1.5,30,,,0.0,,,,20,211,1997-01-02 05:00:00,1997,1
26377,852159600,26.0,26.0,26.0,1011.5,,,88,1.5,30,,,0.0,,,,20,211,1997-01-02 06:00:00,1997,1
26378,852163200,26.61,26.61,26.61,1013.0,,,86,2.08,270,,,,,,,24,801,1997-01-02 07:00:00,1997,1
26379,852166800,26.74,26.74,26.74,1014.0,,,84,2.39,261,,,,,,,20,801,1997-01-02 08:00:00,1997,1
26380,852170400,26.83,26.83,26.83,1014.0,,,85,2.89,259,,,,,,,67,803,1997-01-02 09:00:00,1997,1
26381,852174000,31.4,31.4,31.4,1012.6,,,66,2.6,100,,,0.0,,,,20,801,1997-01-02 10:00:00,1997,1
26382,852177600,31.4,31.4,31.4,1012.6,,,66,2.6,100,,,0.0,,,,20,801,1997-01-02 11:00:00,1997,1
26383,852181200,26.84,26.84,26.84,1012.0,,,87,4.4,252,,,,,,,10,800,1997-01-02 12:00:00,1997,1
26384,852184800,32.4,32.4,32.4,1011.2,,,63,2.6,260,,,0.0,,,,20,801,1997-01-02 13:00:00,1997,1
26385,852188400,32.4,32.4,32.4,1011.2,,,63,2.6,260,,,0.0,,,,20,801,1997-01-02 14:00:00,1997,1
26386,852192000,27.49,27.49,27.49,1010.0,,,84,5.12,238,,,,,,,22,801,1997-01-02 15:00:00,1997,1
26387,852195600,32.8,32.8,32.8,1010.1,,,59,2.6,250,,,0.0,,,,20,801,1997-01-02 16:00:00,1997,1
26388,852199200,32.8,32.8,32.8,1010.1,,,59,2.6,250,,,0.0,,,,20,801,1997-01-02 17:00:00,1997,1
26389,852202800,27.84,27.84,27.84,1011.0,,,80,3.02,267,0.13,,,,,,53,500,1997-01-02 18:00:00,1997,1
26390,852206400,29.8,29.8,29.8,1011.6,,,72,2.1,240,,,0.0,,,,20,801,1997-01-02 19:00:00,1997,1
26391,852210000,29.8,29.8,29.8,1011.6,,,72,2.1,240,,,0.0,,,,20,801,1997-01-02 20:00:00,1997,1
26392,852213600,27.43,27.43,27.43,1013.0,,,82,2.98,278,,,,,,,66,803,1997-01-02 21:00:00,1997,1
26393,852217200,27.8,27.8,27.8,1012.5,,,77,3.29,274,,,0.0,,,,20,801,1997-01-02 22:00:00,1997,1
26394,852220800,27.8,27.8,27.8,1012.5,,,77,3.68,271,,,0.0,,,,20,801,1997-01-02 23:00:00,1997,1
26395,852224400,27.8,27.8,27.8,1012.5,,,77,3.84,265,,,0.0,,,,20,801,1997-01-03 00:00:00,1997,1
26396,852228000,27.14,27.14,27.14,1011.0,,,85,4.02,260,,,,,,,96,804,1997-01-03 01:00:00,1997,1
26397,852231600,27.09,27.09,27.09,1011.0,,,85,3.99,263,,,,,,,97,804,1997-01-03 02:00:00,1997,1
26398,852235200,27.08,27.08,27.08,1011.0,,,85,4.02,263,,,,,,,96,804,1997-01-03 03:00:00,1997,1
26399,852238800,25.2,25.2,25.2,1010.6,,,89,4.07,266,0.22,,,,,,97,500,1997-01-03 04:00:00,1997,1
26400,852242400,25.2,25.2,25.2,1010.6,,,89,3.63,258,0.18,,,,,,97,500,1997-01-03 05:00:00,1997,1
26401,852246000,25.2,25.2,25.2,1010.6,,,89,3.63,260,0.14,,,,,,97,500,1997-01-03 06:00:00,1997,1
26402,852249600,26.96,26.96,26.96,1013.0,,,85,3.73,260,0.14,,,,,,94,500,1997-01-03 07:00:00,1997,1
26403,852253200,27.06,27.06,27.06,1013.0,,,85,3.71,258,,,,,,,80,803,1997-01-03 08:00:00,1997,1
26404,852256800,27.11,27.11,27.11,1013.0,,,85,3.95,257,,,,,,,41,802,1997-01-03 09:00:00,1997,1
26405,852260400,31.2,31.2,31.2,1012.3,,,68,1.5,280,,,0.0,,,,31,802,1997-01-03 10:00:00,1997,1
26406,852264000,31.2,31.2,31.2,1012.3,,,68,1.5,280,,,0.0,,,,21,801,1997-01-03 11:00:00,1997,1
26407,852267600,27.3,27.3,27.3,1012.0,,,86,4.84,248,,,,,,,21,801,1997-01-03 12:00:00,1997,1
26408,852271200,32.7,32.7,32.7,1010.9,,,62,2.6,220,,,0.0,,,,20,801,1997-01-03 13:00:00,1997,1
26409,852274800,32.7,32.7,32.7,1010.9,,,62,2.6,220,,,0.0,,,,20,801,1997-01-03 14:00:00,1997,1
26410,852278400,27.27,27.27,27.27,1009.0,,,86,4.22,211,0.19,,,,,,34,500,1997-01-03 15:00:00,1997,1
26411,852282000,31.6,31.6,31.6,1009.4,,,65,3.6,210,,,0.0,,,,20,801,1997-01-03 16:00:00,1997,1
26412,852285600,31.6,31.6,31.6,1009.4,,,65,3.6,210,,,0.0,,,,20,801,1997-01-03 17:00:00,1997,1
26413,852289200,26.66,26.66,26.66,1010.0,,,87,2.38,266,0.31,,,,,,37,500,1997-01-03 18:00:00,1997,1
26414,852292800,29.6,29.6,29.6,1010.5,,,75,1.5,210,,,0.0,,,,20,801,1997-01-03 19:00:00,1997,1
26415,852296400,29.6,29.6,29.6,1010.5,,,75,1.5,210,,,0.0,,,,20,801,1997-01-03 20:00:00,1997,1
26416,852300000,26.52,26.52,26.52,1013.0,,,88,2.69,282,0.17,,,,,,75,500,1997-01-03 21:00:00,1997,1
