index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id
56364,959792400,2000-06-01 00:00:00,28800,Denpasar,-8.652497,115.219117,26.16,26.16,26.16,1011.0,,,90,6.92,106,,,,,,,,,,,,,92,804
56365,959796000,2000-06-01 01:00:00,28800,Denpasar,-8.652497,115.219117,26.15,26.15,26.15,1011.0,,,90,7.18,105,0.12,,,,,,,,,,,,83,500
56366,959799600,2000-06-01 02:00:00,28800,Denpasar,-8.652497,115.219117,26.07,26.07,26.07,1010.0,,,90,7.19,103,0.14,,,,,,,,,,,,76,500
56367,959803200,2000-06-01 03:00:00,28800,Denpasar,-8.652497,115.219117,26.8,26.8,26.8,1010.2,,,82,3.6,120,,,0.0,,,,,,,,,,20,801
56368,959806800,2000-06-01 04:00:00,28800,Denpasar,-8.652497,115.219117,26.07,26.07,26.07,1010.0,,,89,6.41,102,0.14,,,,,,,,,,,,72,500
56369,959810400,2000-06-01 05:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,83,3.1,120,,,,,,,,,,,,,75,803
56370,959814000,2000-06-01 06:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,83,3.1,120,,,,,,,,,,,,,75,803
56371,959817600,2000-06-01 07:00:00,28800,Denpasar,-8.652497,115.219117,27.6,27.6,27.6,1010.8,,,79,3.6,110,,,0.0,,,,,,,,,,75,803
56372,959821200,2000-06-01 08:00:00,28800,Denpasar,-8.652497,115.219117,26.3,26.3,26.3,1011.0,,,87,5.69,103,,,,,,,,,,,,,22,801
56373,959824800,2000-06-01 09:00:00,28800,Denpasar,-8.652497,115.219117,26.64,26.64,26.64,1011.0,,,86,5.39,108,,,,,,,,,,,,,18,801
56374,959828400,2000-06-01 10:00:00,28800,Denpasar,-8.652497,115.219117,30.1,30.1,30.1,1010.8,,,70,4.1,110,,,0.0,,,,,,,,,,75,803
56375,959832000,2000-06-01 11:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.2,,,74,3.6,120,,,,,,,,,,,,,20,801
56376,959835600,2000-06-01 12:00:00,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1009.1,,,70,4.1,110,,,,,,,,,,,,,20,801
56377,959839200,2000-06-01 13:00:00,28800,Denpasar,-8.652497,115.219117,30.2,30.2,30.2,1008.1,,,67,4.6,120,,,0.0,,,,,,,,,,20,801
56378,959842800,2000-06-01 14:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1007.1,,,79,4.6,120,,,,,,,,,,,,,20,801
56379,959846400,2000-06-01 15:00:00,28800,Denpasar,-8.652497,115.219117,27.1,27.1,27.1,1007.0,,,86,6.26,129,,,,,,,,,,,,,21,801
56380,959850000,2000-06-01 16:00:00,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1007.1,,,74,6.5,124,,,,,,,,,,,,,20,801
56381,959853600,2000-06-01 17:00:00,28800,Denpasar,-8.652497,115.219117,26.98,26.98,26.98,1007.0,,,85,5.79,112,0.19,,,,,,,,,,,,15,500
56382,959857200,2000-06-01 18:00:00,28800,Denpasar,-8.652497,115.219117,26.99,26.99,26.99,1008.0,,,85,5.42,105,,,,,,,,,,,,,25,802
56383,959860800,2000-06-01 19:00:00,28800,Denpasar,-8.652497,115.219117,27.9,27.9,27.9,1009.1,,,79,4.1,110,,,0.0,,,,,,,,,,20,801
56384,959864400,2000-06-01 20:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,88,3.6,110,,,,,,,,,,,,,20,801
56385,959868000,2000-06-01 21:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,88,3.6,110,,,,,,,,,,,,,20,801
56386,959871600,2000-06-01 22:00:00,28800,Denpasar,-8.652497,115.219117,27.4,27.4,27.4,1010.2,,,82,4.1,110,,,0.0,,,,,,,,,,20,801
56387,959875200,2000-06-01 23:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1009.1,,,88,3.6,110,,,,,,,,,,,,,20,801
56388,959878800,2000-06-02 00:00:00,28800,Denpasar,-8.652497,115.219117,26.5,26.5,26.5,1009.0,,,88,5.48,105,,,,,,,,,,,,,33,802
56389,959882400,2000-06-02 01:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1008.6,,,85,3.1,110,,,0.0,,,,,,,,,,20,801
56390,959886000,2000-06-02 02:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1008.6,,,85,3.1,110,,,0.0,,,,,,,,,,20,801
56391,959889600,2000-06-02 03:00:00,28800,Denpasar,-8.652497,115.219117,26.4,26.4,26.4,1008.1,,,91,5.29,109,,,0.0,,,,,,,,,,20,801
56392,959893200,2000-06-02 04:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1009.0,,,89,5.14,108,0.2,,,,,,,,,,,,36,500
56393,959896800,2000-06-02 05:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1009.1,,,94,4.65,105,,,,,,,,,,,,,20,801
56394,959900400,2000-06-02 06:00:00,28800,Denpasar,-8.652497,115.219117,25.82,25.82,25.82,1010.0,,,90,4.55,103,0.13,,,,,,,,,,,,22,500
56395,959904000,2000-06-02 07:00:00,28800,Denpasar,-8.652497,115.219117,26.09,26.09,26.09,1010.0,,,89,4.43,101,,,,,,,,,,,,,20,801
56396,959907600,2000-06-02 08:00:00,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1010.8,,,83,3.1,110,,,,,,,,,,,,,20,801
56397,959911200,2000-06-02 09:00:00,28800,Denpasar,-8.652497,115.219117,26.56,26.56,26.56,1011.0,,,87,4.6,107,,,,,,,,,,,,,15,801
56398,959914800,2000-06-02 10:00:00,28800,Denpasar,-8.652497,115.219117,29.8,29.8,29.8,1010.2,,,73,3.6,110,,,0.0,,,,,,,,,,20,801
56399,959918400,2000-06-02 11:00:00,28800,Denpasar,-8.652497,115.219117,26.74,26.74,26.74,1010.0,,,86,4.75,114,0.15,,,,,,,,,,,,18,500
56400,959922000,2000-06-02 12:00:00,28800,Denpasar,-8.652497,115.219117,26.83,26.83,26.83,1009.0,,,86,4.95,122,,,,,,,,,,,,,29,802
56401,959925600,2000-06-02 13:00:00,28800,Denpasar,-8.652497,115.219117,30.2,30.2,30.2,1008.1,,,71,7.7,120,,,0.0,,,,,,,,,,20,801
56402,959929200,2000-06-02 14:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1008.1,,,74,4.1,120,,,,,,,,,,,,,20,801
56403,959932800,2000-06-02 15:00:00,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1008.1,,,79,4.1,120,,,,,,,,,,,,,20,801
56404,959936400,2000-06-02 16:00:00,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1008.1,,,83,4.1,120,,,,,,,,,,,,,20,801
56405,959940000,2000-06-02 17:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1009.1,,,88,3.6,120,,,,,,,,,,,,,20,801
56406,959943600,2000-06-02 18:00:00,28800,Denpasar,-8.652497,115.219117,26.35,26.35,26.35,1008.0,,,88,7.34,113,0.18,,,,,,,,,,,,26,500
56407,959947200,2000-06-02 19:00:00,28800,Denpasar,-8.652497,115.219117,27.4,27.4,27.4,1009.1,,,82,2.6,120,,,0.0,,,,,,,,,,20,801
56408,959950800,2000-06-02 20:00:00,28800,Denpasar,-8.652497,115.219117,27.4,27.4,27.4,1009.1,,,82,2.6,120,,,0.0,,,,,,,,,,20,801
56409,959954400,2000-06-02 21:00:00,28800,Denpasar,-8.652497,115.219117,27.3,27.3,27.3,1010.5,,,81,3.6,120,,,0.0,,,,,,,,,,40,802
